iter	MultiClass
402	0.01570537592
403	0.01566287979
404	0.01562592592
405	0.0155757849
406	0.01553065288
407	0.01549655189
408	0.01545589186
409	0.0154264966
410	0.01535847664
411	0.01530111084
412	0.01526118245
413	0.01522468314
414	0.01515559221
415	0.01512233254
416	0.01508964986
417	0.01506211134
418	0.01501926444
419	0.01495865086
420	0.01493445942
421	0.0148977472
422	0.01484795332
423	0.01479115222
424	0.01475333584
425	0.01471179175
426	0.01467903731
427	0.01463169151
428	0.01460634089
429	0.01455872146
430	0.0145290489
431	0.01448668432
432	0.01445056455
433	0.01442436041
434	0.01438140981
435	0.01435156854
436	0.01432367135
437	0.0142847596
438	0.01422659889
439	0.01419979867
440	0.01416204597
441	0.01412455152
442	0.01409844282
443	0.01405800182
444	0.01402901229
445	0.01399529228
446	0.01394512574
447	0.01390902611
448	0.01387627664
449	0.01384727246
450	0.0138159567
451	0.01377672748
452	0.01374359361
453	0.01371853078
454	0.01368361956
455	0.01364635312
456	0.0136051498
457	0.01356980706
458	0.01354247427
459	0.01350127931
460	0.01345861634
461	0.01342945346
462	0.01339715563
463	0.0133591951
464	0.01331883255
465	0.01329298906
466	0.01325917335
467	0.01322048639
468	0.01319215159
469	0.01316326305
470	0.01313096021
471	0.0131097735
472	0.0130751602
473	0.01304363692
474	0.01301935044
475	0.01298715397
476	0.01297008043
477	0.01294596206
478	0.01291418434
479	0.01289160665
480	0.01284562546
481	0.01282396925
482	0.01280122342
483	0.01278353153
484	0.01275734412
485	0.01273348395
486	0.01270692879
487	0.01267450314
488	0.01264937289
489	0.01261974882
490	0.01257134283
491	0.01254247792
492	0.01251630791
493	0.01248035611
494	0.01245346433
495	0.01241598125
496	0.0123894621
497	0.01236836759
498	0.01233496058
499	0.01230237158
500	0.01227497966
501	0.01224239781
502	0.01221920496
503	0.01219931338
504	0.01217007838
505	0.0121489626
506	0.01212931392
507	0.0121037998
508	0.0120856755
509	0.01206231243
510	0.01204524511
511	0.01201636365
512	0.01198602768
513	0.01196102553
514	0.01191811877
515	0.01188158896
516	0.01186124784
517	0.01183929055
518	0.01181865496
519	0.01179373916
520	0.01177002899
521	0.01174123677
522	0.01171702635
523	0.01169115849
524	0.01166653643
525	0.01163904507
526	0.01161691964
527	0.01159487639
528	0.01157295796
529	0.01155043279
530	0.01152478302
531	0.01148686026
532	0.01146288535
533	0.01144184262
534	0.01141870227
535	0.0113949511
536	0.01137801104
537	0.01134550242
538	0.01132945161
539	0.01130699789
540	0.01128450365
541	0.0112591113
542	0.01123340527
543	0.01121179715
544	0.01117651516
545	0.01115179247
546	0.01113221382
547	0.01110933243
548	0.01108809441
549	0.0110579917
550	0.01103656459
551	0.01101196908
552	0.01097653558
553	0.01095596289
554	0.01093267201
555	0.01091119026
556	0.01089215466
557	0.01087351523
558	0.01084595017
559	0.01082690849
560	0.01079745863
561	0.01078065537
562	0.01075803871
563	0.01074468254
564	0.01072615453
565	0.01070484213
566	0.01068078657
567	0.01066311362
568	0.01064163228
569	0.01062483859
570	0.01059887972
571	0.01058173815
572	0.01055883979
573	0.01053288806
574	0.0105028356
575	0.01048602064
576	0.01047066088
577	0.01044944386
578	0.0104322551
579	0.01040521197
580	0.01038637879
581	0.01037375458
582	0.01035137005
583	0.01033458022
584	0.01030151237
585	0.01028017906
586	0.01026183358
587	0.01024386062
588	0.01022152906
589	0.01020050363
590	0.01016842902
591	0.01014146647
592	0.01012705549
593	0.01010997405
594	0.01008254427
595	0.01006405826
596	0.01004144402
597	0.01001392527
598	0.009982355975
599	0.009961519361
600	0.009943101834
601	0.009924640962
602	0.009908626216
603	0.009895975059
604	0.00987868627
605	0.009864474088
606	0.009845283625
607	0.009834837533
608	0.009818048378
609	0.009800268637
610	0.009783625017
611	0.009761581531
612	0.00974604214
613	0.009729864021
614	0.009713806077
615	0.009700329197
616	0.009681302262
617	0.009661903317
618	0.0096476943
619	0.009629541521
620	0.009613212715
621	0.009597100796
622	0.009585030026
623	0.009574429139
624	0.009559749413
625	0.009543685031
626	0.009515963941
627	0.009506343673
628	0.009488348767
629	0.009471510018
630	0.009458197493
631	0.009439355065
632	0.009419251325
633	0.009403571766
634	0.009385118293
635	0.009363161319
636	0.009348875894
637	0.009333393565
638	0.009316208098
639	0.009298597171
640	0.009271734406
641	0.009255429249
642	0.009242056332
643	0.009226348831
644	0.009214642956
645	0.009199466441
646	0.009185703249
647	0.009167803297
648	0.009155827799
649	0.009141644928
650	0.009127350705
651	0.009115667002
652	0.009101655782
653	0.009083932455
654	0.009070656689
655	0.009056785772
656	0.009044528072
657	0.009031216837
658	0.00901526482
659	0.008991730479
660	0.008966080286
661	0.008952862936
662	0.008928596837
663	0.008905993724
664	0.008892295967
665	0.008879776909
666	0.008867144535
667	0.008853937016
668	0.00883774378
669	0.008823416586
670	0.008809025157
671	0.008797553816
672	0.008780236339
673	0.008765178556
674	0.008753918197
675	0.00874087086
676	0.008725381261
677	0.00870923364
678	0.008694446021
679	0.00868266387
680	0.008671229641
681	0.008659767595
682	0.008647111098
683	0.008627330762
684	0.008612687192
685	0.008596692547
686	0.008586823754
687	0.008568267716
688	0.008556943927
689	0.008545840853
690	0.008533262562
691	0.008513312514
692	0.008504143468
693	0.00848104311
694	0.008468452386
695	0.00845940291
696	0.008444813541
697	0.008435839828
698	0.008424314763
699	0.008414933849
700	0.008402738938
701	0.008389854285
702	0.008376690558
703	0.008365686027
704	0.008353601687
705	0.008342964582
706	0.008331244335
707	0.008318851064
708	0.00830562794
709	0.008295605313
710	0.008284564759
711	0.008263229172
712	0.008253443167
713	0.008239883437
714	0.008226266999
715	0.008211216779
716	0.008195011926
717	0.008185381244
718	0.008174233866
719	0.008162204261
720	0.008149214573
721	0.008139306896
722	0.008131121252
723	0.008118934913
724	0.008108154787
725	0.008095473479
726	0.008081427044
727	0.008068490766
728	0.008058025344
729	0.008048397667
730	0.008034644729
731	0.008019335516
732	0.008010408296
733	0.008000782714
734	0.007986126208
735	0.007972669286
736	0.007964880304
737	0.007954564934
738	0.007941874052
739	0.007933910175
740	0.007924251039
741	0.007914204086
742	0.007904182864
743	0.007886511014
744	0.007875920019
745	0.007865572749
746	0.007854593906
747	0.00784392411
748	0.007831616926
749	0.007816171538
750	0.007803009839
751	0.007792963768
752	0.007775878605
753	0.007767181173
754	0.007756356156
755	0.007742571604
756	0.00773311921
757	0.007723047631
758	0.007711684729
759	0.00769769878
760	0.007682240213
761	0.007671652279
762	0.007660142133
763	0.007653056283
764	0.007643982815
765	0.007632161469
766	0.00762432185
767	0.007614130313
768	0.007605419228
769	0.007593570801
770	0.00758436016
771	0.007575122092
772	0.007567617887
773	0.007556483282
774	0.007544412963
775	0.00753403
776	0.007520428302
777	0.00750792092
778	0.007498282407
779	0.007489466256
780	0.007481008066
781	0.007465245734
782	0.007450222624
783	0.007442361314
784	0.007424494002
785	0.007412579234
786	0.007405772676
787	0.007397866702
788	0.007390951793
789	0.007381910583
790	0.007370673717
791	0.007363682471
792	0.007351976435
793	0.007342622789
794	0.007331121039
795	0.00731978073
796	0.007310681727
797	0.007299642231
798	0.00728760639
799	0.007277516971
800	0.007263311706
801	0.007252482902
802	0.007243474586
803	0.007226341526
804	0.007217535926
805	0.007208222512
806	0.007198788078
807	0.007191910823
808	0.007184022247
809	0.007171690774
810	0.007161376973
811	0.007149877108
812	0.007134476627
813	0.007128437658
814	0.007122504142
815	0.007111422378
816	0.007101494889
817	0.007091672523
818	0.007085289684
819	0.007080187161
820	0.007071219089
821	0.007062464358
822	0.007051201393
823	0.00704287691
824	0.007033190051
825	0.007019147116
826	0.007005543212
827	0.006998361698
828	0.006986042416
829	0.006976121819
830	0.00696441191
831	0.006959068806
832	0.006945467122
833	0.006936935921
834	0.006930654947
835	0.006923709927
836	0.006917529029
837	0.006910013824
838	0.006902770921
839	0.006893050051
840	0.006884765668
841	0.006875295057
842	0.006864612
843	0.006852129661
844	0.006838602209
845	0.006827707563
846	0.006819960544
847	0.006808969253
848	0.006798362613
849	0.006788739982
850	0.006775532295
851	0.006769402799
852	0.00675898206
853	0.006752080016
854	0.006742799632
855	0.006728689032
856	0.006720756388
857	0.006713469342
858	0.006707761448
859	0.00670043981
860	0.006693404829
861	0.006684205557
862	0.006677400344
863	0.006672616377
864	0.006663751035
865	0.006656458813
866	0.006648971437
867	0.006640221872
868	0.006634136843
869	0.006626543249
870	0.006619228277
871	0.006612822339
872	0.006607200863
873	0.006599741818
874	0.00659150665
875	0.006578873666
876	0.006573006238
877	0.006567077709
878	0.006558941076
879	0.006548528622
880	0.006539552528
881	0.006530893544
882	0.00652406538
883	0.006516482958
884	0.006508954637
885	0.006501926956
886	0.006494135251
887	0.006479769507
888	0.006471670409
889	0.0064629503
890	0.006457843794
891	0.006446772587
892	0.00644025304
893	0.006432022589
894	0.006423356199
895	0.006416386314
896	0.006408492278
897	0.006401804418
898	0.006393585833
899	0.006384448957
900	0.006378680615
901	0.006369868894
902	0.006361587869
903	0.006352986522
904	0.006345486399
905	0.006339433874
906	0.006332400637
907	0.006324097367
908	0.006315973097
909	0.006309115141
910	0.006299491476
911	0.006291446433
912	0.006283717849
913	0.006275876778
914	0.006269448325
915	0.006264053107
916	0.006252595845
917	0.006245194059
918	0.006235205645
919	0.006227535868
920	0.00621950633
921	0.006209796399
922	0.006199960958
923	0.00619140097
924	0.006184994852
925	0.006178318728
926	0.006173308099
927	0.006165683924
928	0.006160250905
929	0.006153646246
930	0.006147164968
931	0.0061406418
932	0.006133194848
933	0.006127757957
934	0.006120835427
935	0.006112552551
936	0.006105708149
937	0.006099813943
938	0.006089499973
939	0.006085258179
940	0.006079037309
941	0.006071661032
942	0.006066784652
943	0.006062346834
944	0.006055488558
945	0.006048498883
946	0.006042398867
947	0.00603619378
948	0.00602739978
949	0.006022029566
950	0.006015999803
951	0.006007657535
952	0.006001059131
953	0.005993319398
954	0.005986891302
955	0.005977355237
956	0.005967297296
957	0.005960543966
958	0.00594977215
959	0.005944452834
960	0.005937782503
961	0.005929235527
962	0.005922861466
963	0.005918082756
964	0.005909902705
965	0.005901470484
966	0.005894396738
967	0.00588788041
968	0.005881065405
969	0.005875022381
970	0.005864073354
971	0.005859772742
972	0.005851516542
973	0.00584481976
974	0.0058402256
975	0.005831843897
976	0.005825667451
977	0.005820627035
978	0.005815870764
979	0.005809430475
980	0.005802993425
981	0.00579853546
982	0.005793379972
983	0.005787516808
984	0.005780250816
985	0.005774672307
986	0.005766758726
987	0.005759979896
988	0.00575265208
989	0.005747893777
990	0.005741633931
991	0.005731632594
992	0.005722356196
993	0.005716346927
994	0.005706662476
995	0.005700247925
996	0.005694930227
997	0.005686457295
998	0.005682738487
999	0.005677665121
