iter	Passed	Remaining
380	73	119
381	73	118
382	73	118
383	73	118
384	74	118
385	74	118
386	74	117
387	74	117
388	74	117
389	75	117
390	75	117
391	75	117
392	75	116
393	75	116
394	75	116
395	76	116
396	76	116
397	76	115
398	76	115
399	76	115
400	77	115
401	77	114
402	77	114
403	77	114
404	77	114
405	78	114
406	78	114
407	78	113
408	78	113
409	78	113
410	79	113
411	79	113
412	79	112
413	79	112
414	79	112
415	79	112
416	80	112
417	80	111
418	80	111
419	80	111
420	80	111
421	81	111
422	81	110
423	81	110
424	81	110
425	81	110
426	82	110
427	82	109
428	82	109
429	82	109
430	82	109
431	83	109
432	83	109
433	83	108
434	83	108
435	83	108
436	84	108
437	84	108
438	84	107
439	84	107
440	84	107
441	85	107
442	85	107
443	85	106
444	85	106
445	85	106
446	85	106
447	86	106
448	86	105
449	86	105
450	86	105
451	86	105
452	87	105
453	87	105
454	87	104
455	87	104
456	87	104
457	88	104
458	88	104
459	88	103
460	88	103
461	88	103
462	89	103
463	89	103
464	89	102
465	89	102
466	89	102
467	90	102
468	90	102
469	90	101
470	90	101
471	90	101
472	90	101
473	91	101
474	91	100
475	91	100
476	91	100
477	91	100
478	92	100
479	92	100
480	92	99
481	92	99
482	92	99
483	93	99
484	93	99
485	93	98
486	93	98
487	93	98
488	94	98
489	94	98
490	94	97
491	94	97
492	94	97
493	95	97
494	95	97
495	95	97
496	95	96
497	95	96
498	96	96
499	96	96
500	96	96
501	96	95
502	96	95
503	97	95
504	97	95
505	97	95
506	97	94
507	97	94
508	97	94
509	98	94
510	98	94
511	98	94
512	98	93
513	99	93
514	99	93
515	99	93
516	99	93
517	99	92
518	100	92
519	100	92
520	100	92
521	100	92
522	100	91
523	100	91
524	101	91
525	101	91
526	101	91
527	101	90
528	101	90
529	102	90
530	102	90
531	102	90
532	102	89
533	102	89
534	103	89
535	103	89
536	103	89
537	103	89
538	103	88
539	104	88
540	104	88
541	104	88
542	104	88
543	104	87
544	104	87
545	105	87
546	105	87
547	105	87
548	105	86
549	105	86
550	106	86
551	106	86
552	106	86
553	106	85
554	106	85
555	107	85
556	107	85
557	107	85
558	107	84
559	107	84
560	107	84
561	108	84
562	108	84
563	108	83
564	108	83
565	108	83
566	109	83
567	109	83
568	109	82
569	109	82
570	109	82
571	110	82
572	110	82
573	110	81
574	110	81
575	110	81
576	110	81
577	111	81
578	111	80
579	111	80
580	111	80
581	111	80
582	112	80
583	112	80
584	112	79
585	112	79
586	112	79
587	113	79
588	113	79
589	113	78
590	113	78
591	113	78
592	114	78
593	114	78
594	114	77
595	114	77
596	114	77
597	114	77
598	115	77
599	115	76
600	115	76
601	115	76
602	115	76
603	116	76
604	116	75
605	116	75
606	116	75
607	116	75
608	116	75
609	117	74
610	117	74
611	117	74
612	117	74
613	117	74
614	118	73
615	118	73
616	118	73
617	118	73
618	118	73
619	118	72
620	119	72
621	119	72
622	119	72
623	119	72
624	119	71
625	120	71
626	120	71
627	120	71
628	120	71
629	120	70
630	120	70
631	121	70
632	121	70
633	121	70
634	121	69
635	121	69
636	122	69
637	122	69
638	122	69
639	122	69
640	122	68
641	123	68
642	123	68
643	123	68
644	123	68
645	123	67
646	124	67
647	124	67
648	124	67
649	124	67
650	124	66
651	124	66
652	125	66
653	125	66
654	125	66
655	125	65
656	125	65
657	126	65
658	126	65
659	126	65
660	126	64
661	126	64
662	126	64
663	127	64
664	127	64
665	127	63
666	127	63
667	127	63
668	128	63
669	128	63
670	128	63
671	128	62
672	128	62
673	128	62
674	129	62
675	129	62
676	129	61
677	129	61
678	129	61
679	130	61
680	130	61
681	130	60
682	130	60
683	130	60
684	131	60
685	131	60
686	131	59
687	131	59
688	131	59
689	131	59
690	132	59
691	132	58
692	132	58
693	132	58
694	132	58
695	133	58
696	133	57
697	133	57
698	133	57
699	133	57
700	134	57
701	134	57
702	134	56
703	134	56
704	134	56
705	135	56
706	135	56
707	135	55
708	135	55
709	135	55
710	136	55
711	136	55
712	136	54
713	136	54
714	136	54
715	137	54
716	137	54
717	137	54
718	137	53
719	137	53
720	138	53
721	138	53
722	138	53
723	138	52
724	138	52
725	138	52
726	139	52
727	139	52
728	139	51
729	139	51
730	140	51
731	140	51
732	140	51
733	140	50
734	140	50
735	141	50
736	141	50
737	141	50
738	141	50
739	141	49
740	142	49
741	142	49
742	142	49
743	142	49
744	142	48
745	142	48
746	143	48
747	143	48
748	143	48
749	143	47
750	143	47
751	144	47
752	144	47
753	144	47
754	144	46
755	144	46
756	144	46
757	145	46
758	145	46
759	145	45
760	145	45
761	145	45
762	146	45
763	146	45
764	146	44
765	146	44
766	146	44
767	147	44
768	147	44
769	147	44
770	147	43
771	147	43
772	148	43
773	148	43
774	148	43
775	148	42
776	148	42
777	149	42
778	149	42
779	149	42
780	149	41
781	149	41
782	150	41
783	150	41
784	150	41
785	150	40
786	150	40
787	150	40
788	151	40
789	151	40
790	151	40
791	151	39
792	151	39
793	151	39
794	152	39
795	152	39
796	152	38
797	152	38
798	152	38
799	153	38
800	153	38
801	153	37
802	153	37
803	153	37
804	153	37
805	154	37
806	154	36
807	154	36
808	154	36
809	154	36
810	154	36
811	155	35
812	155	35
813	155	35
814	155	35
815	155	35
816	156	34
817	156	34
818	156	34
819	156	34
820	156	34
821	156	33
822	157	33
823	157	33
824	157	33
825	157	33
826	157	33
827	158	32
828	158	32
829	158	32
830	158	32
831	158	32
832	159	31
833	159	31
834	159	31
835	159	31
836	159	31
837	159	30
838	160	30
839	160	30
840	160	30
841	160	30
842	160	29
843	160	29
844	161	29
845	161	29
846	161	29
847	161	28
848	161	28
849	162	28
850	162	28
851	162	28
852	162	28
853	162	27
854	162	27
855	163	27
856	163	27
857	163	27
858	163	26
859	163	26
860	163	26
861	164	26
862	164	26
863	164	25
864	164	25
865	164	25
866	165	25
867	165	25
868	165	24
869	165	24
870	165	24
871	166	24
872	166	24
873	166	23
874	166	23
875	166	23
876	166	23
877	167	23
878	167	23
879	167	22
880	167	22
881	167	22
882	168	22
883	168	22
884	168	21
885	168	21
886	168	21
887	169	21
888	169	21
889	169	20
890	169	20
891	169	20
892	170	20
893	170	20
894	170	20
895	170	19
896	170	19
897	171	19
898	171	19
899	171	19
900	171	18
901	171	18
902	172	18
903	172	18
904	172	18
905	172	17
906	172	17
907	172	17
908	173	17
909	173	17
910	173	16
911	173	16
912	173	16
913	174	16
914	174	16
915	174	15
916	174	15
917	174	15
918	175	15
919	175	15
920	175	15
921	175	14
922	175	14
923	175	14
924	176	14
925	176	14
926	176	13
927	176	13
928	177	13
929	177	13
930	177	13
931	177	12
932	177	12
933	177	12
934	178	12
935	178	12
936	178	12
937	178	11
938	178	11
939	179	11
940	179	11
941	179	11
942	179	10
943	180	10
944	180	10
945	180	10
946	180	10
947	180	9
948	180	9
949	181	9
950	181	9
951	181	9
952	181	8
953	181	8
954	182	8
955	182	8
956	182	8
957	182	8
958	182	7
959	182	7
960	183	7
961	183	7
962	183	7
963	183	6
964	183	6
965	184	6
966	184	6
967	184	6
968	184	5
969	184	5
970	185	5
971	185	5
972	185	5
973	185	4
974	185	4
975	185	4
976	186	4
977	186	4
978	186	3
979	186	3
980	186	3
981	186	3
982	187	3
983	187	3
984	187	2
985	187	2
986	187	2
987	188	2
988	188	2
989	188	1
990	188	1
991	188	1
992	188	1
993	189	1
994	189	0
995	189	0
996	189	0
997	189	0
998	189	0
999	190	0
