iter	Passed	Remaining
587	930	651
588	932	650
589	933	648
590	935	647
591	937	646
592	939	644
593	940	643
594	942	641
595	944	639
596	945	638
597	947	636
598	948	635
599	950	633
600	952	632
601	954	630
602	955	629
603	956	627
604	957	625
605	959	623
606	961	622
607	963	620
608	964	619
609	966	617
610	968	616
611	970	615
612	971	613
613	973	611
614	974	610
615	976	608
616	978	607
617	979	605
618	980	603
619	982	601
620	983	600
621	985	599
622	987	597
623	988	595
624	990	594
625	992	593
626	994	591
627	996	590
628	998	588
629	999	586
630	1001	585
631	1003	584
632	1004	582
633	1005	580
634	1007	579
635	1009	577
636	1010	576
637	1013	574
638	1015	573
639	1016	572
640	1018	570
641	1019	568
642	1021	567
643	1022	565
644	1024	563
645	1025	562
646	1027	560
647	1029	559
648	1030	557
649	1034	556
650	1035	555
651	1037	553
652	1038	551
653	1040	550
654	1042	549
655	1044	547
656	1045	545
657	1047	544
658	1049	543
659	1050	541
660	1052	539
661	1053	538
662	1055	536
663	1057	535
664	1058	533
665	1060	531
666	1061	530
667	1064	528
668	1066	527
669	1067	525
670	1068	524
671	1070	522
672	1072	520
673	1073	519
674	1075	517
675	1077	516
676	1078	514
677	1080	513
678	1082	511
679	1083	509
680	1085	508
681	1086	506
682	1087	504
683	1089	503
684	1090	501
685	1092	499
686	1093	498
687	1095	496
688	1096	495
689	1098	493
690	1099	491
691	1101	490
692	1102	488
693	1104	487
694	1105	485
695	1107	483
696	1108	481
697	1109	480
698	1111	478
699	1113	477
700	1114	475
701	1116	473
702	1117	472
703	1118	470
704	1120	468
705	1122	467
706	1123	465
707	1124	463
708	1126	462
709	1128	460
710	1129	459
711	1131	457
712	1132	455
713	1134	454
714	1136	452
715	1137	451
716	1138	449
717	1140	447
718	1141	446
719	1143	444
720	1145	443
721	1146	441
722	1147	439
723	1149	438
724	1151	436
725	1153	435
726	1154	433
727	1155	431
728	1156	429
729	1158	428
730	1160	427
731	1161	425
732	1163	423
733	1164	422
734	1166	420
735	1168	419
736	1169	417
737	1171	415
738	1172	414
739	1173	412
740	1175	411
741	1177	409
742	1178	407
743	1180	406
744	1181	404
745	1183	403
746	1185	401
747	1186	399
748	1187	398
749	1189	396
750	1191	395
751	1192	393
752	1194	391
753	1195	390
754	1197	388
755	1199	387
756	1200	385
757	1202	383
758	1203	382
759	1205	380
760	1208	379
761	1209	377
762	1210	376
763	1212	374
764	1214	373
765	1217	371
766	1218	370
767	1220	368
768	1221	366
769	1223	365
770	1226	364
771	1227	362
772	1229	360
773	1231	359
774	1233	358
775	1234	356
776	1236	354
777	1238	353
778	1241	352
779	1243	350
780	1244	349
781	1246	347
782	1248	346
783	1250	344
784	1252	342
785	1253	341
786	1255	339
787	1257	338
788	1258	336
789	1260	334
790	1261	333
791	1263	331
792	1264	330
793	1266	328
794	1268	326
795	1269	325
796	1271	323
797	1273	322
798	1274	320
799	1276	319
800	1277	317
801	1279	315
802	1281	314
803	1283	312
804	1284	311
805	1286	309
806	1288	308
807	1290	306
808	1291	304
809	1293	303
810	1294	301
811	1296	300
812	1297	298
813	1299	296
814	1300	295
815	1302	293
816	1304	292
817	1306	290
818	1307	288
819	1308	287
820	1310	285
821	1312	284
822	1314	282
823	1315	281
824	1317	279
825	1319	277
826	1320	276
827	1322	274
828	1323	273
829	1325	271
830	1327	270
831	1329	268
832	1331	266
833	1332	265
834	1334	263
835	1336	262
836	1337	260
837	1339	258
838	1340	257
839	1342	255
840	1343	254
841	1345	252
842	1346	250
843	1348	249
844	1350	247
845	1352	246
846	1353	244
847	1355	242
848	1356	241
849	1358	239
850	1360	238
851	1361	236
852	1363	234
853	1364	233
854	1366	231
855	1368	230
856	1369	228
857	1371	226
858	1372	225
859	1374	223
860	1375	222
861	1377	220
862	1379	218
863	1380	217
864	1382	215
865	1384	214
866	1385	212
867	1386	210
868	1388	209
869	1390	207
870	1391	206
871	1393	204
872	1395	202
873	1396	201
874	1398	199
875	1400	198
876	1401	196
877	1403	194
878	1404	193
879	1406	191
880	1408	190
881	1410	188
882	1411	187
883	1413	185
884	1415	183
885	1416	182
886	1418	180
887	1419	179
888	1421	177
889	1424	176
890	1426	174
891	1428	172
892	1430	171
893	1432	169
894	1433	168
895	1435	166
896	1436	164
897	1438	163
898	1440	161
899	1441	160
900	1443	158
901	1444	156
902	1446	155
903	1448	153
904	1449	152
905	1451	150
906	1452	148
907	1454	147
908	1456	145
909	1457	144
910	1459	142
911	1461	140
912	1463	139
913	1464	137
914	1466	136
915	1467	134
916	1469	132
917	1470	131
918	1472	129
919	1473	128
920	1475	126
921	1476	124
922	1479	123
923	1480	121
924	1481	120
925	1483	118
926	1484	116
927	1486	115
928	1488	113
929	1489	112
930	1491	110
931	1492	108
932	1494	107
933	1496	105
934	1497	104
935	1499	102
936	1500	100
937	1502	99
938	1504	97
939	1505	96
940	1506	94
941	1508	92
942	1510	91
943	1511	89
944	1513	88
945	1514	86
946	1516	84
947	1518	83
948	1519	81
949	1521	80
950	1522	78
951	1524	76
952	1526	75
953	1529	73
954	1530	72
955	1531	70
956	1534	68
957	1537	67
958	1538	65
959	1539	64
960	1541	62
961	1543	60
962	1545	59
963	1546	57
964	1547	56
965	1550	54
966	1552	52
967	1553	51
968	1555	49
969	1557	48
970	1559	46
971	1561	44
972	1562	43
973	1564	41
974	1567	40
975	1569	38
976	1570	36
977	1572	35
978	1575	33
979	1576	32
980	1578	30
981	1579	28
982	1582	27
983	1583	25
984	1585	24
985	1586	22
986	1588	20
987	1590	19
988	1591	17
989	1593	16
990	1594	14
991	1596	12
992	1598	11
993	1599	9
994	1601	8
995	1602	6
996	1604	4
997	1607	3
998	1608	1
999	1610	0
